,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,engine_rpm,torque
6009,Maruti Zen Estilo LXI BSIII,2007.0,90000.0,70000.0,3,1,1,0,18.2,998.0,67.1,5.0,4200.0,154.9
6010,Hyundai i10 Magna 1.1L,2015.0,287000.0,100000.0,3,1,1,2,19.81,1086.0,68.05,5.0,2000.0,360.0
6011,Hyundai Creta 1.6 SX Automatic,2018.0,1380000.0,55000.0,3,1,0,0,14.8,1591.0,121.3,5.0,2500.0,400.0
6012,Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,750000.0,80000.0,1,1,1,2,12.99,2494.0,100.6,7.0,4000.0,74.5
6013,Hyundai Verna 1.4 VTVT,2016.0,650000.0,40000.0,3,1,1,0,17.43,1396.0,105.5,5.0,1750.0,200.0
6014,Maruti Wagon R LXI BS IV,2013.0,240000.0,108916.0,3,1,1,2,20.51,998.0,67.04,5.0,2750.0,219.66895999999997
6015,Hyundai EON Magna Optional,2013.0,290000.0,40000.0,3,1,1,2,21.1,814.0,55.2,5.0,2500.0,250.0
6016,Hyundai EON Era Plus,2014.0,229999.0,80000.0,3,1,1,0,21.1,814.0,55.2,5.0,4200.0,113.0
6017,Honda City i DTec VX,2016.0,1000000.0,50000.0,1,1,1,2,26.0,1498.0,98.6,5.0,2800.0,343.0
6018,Hyundai Santro Xing GL Plus,2012.0,200000.0,90000.0,3,1,1,2,17.92,1086.0,62.1,5.0,2500.0,59.0
6019,Maruti Alto LX,2004.0,90000.0,70000.0,3,1,1,1,19.7,796.0,46.3,5.0,4250.0,120.0
6020,Hyundai i20 1.4 CRDi Asta,2012.0,330000.0,90000.0,1,1,1,0,23.0,1396.0,90.0,5.0,4000.0,114.7
6021,Maruti Ritz VDi ABS,2009.0,200000.0,70000.0,1,1,1,0,21.1,1248.0,73.9,5.0,3500.0,94.14
6022,Mahindra KUV 100 D75 K4 Plus,2018.0,420000.0,31000.0,1,1,1,0,25.32,1198.0,77.0,6.0,3500.0,90.0
6023,Maruti Swift Dzire VDi,2009.0,260000.0,120000.0,1,1,1,2,19.3,1248.0,73.9,5.0,3500.0,96.0
6024,Hyundai i20 Sportz 1.2,2016.0,590000.0,40000.0,3,1,1,0,18.6,1197.0,81.83,5.0,4000.0,74.5
6025,Maruti Swift VDI BSIV,2015.0,545000.0,180000.0,1,1,1,0,25.2,1248.0,74.0,5.0,2750.0,219.66895999999997
6026,Maruti Wagon R LXI BS IV,2011.0,210000.0,90000.0,3,1,1,2,18.9,998.0,67.1,5.0,3000.0,140.0
6027,Maruti Wagon R LXI,2006.0,125000.0,59000.0,3,1,1,2,18.9,998.0,67.1,5.0,3000.0,140.0
6028,Hyundai EON Magna Plus,2014.0,280000.0,60000.0,3,1,1,2,21.1,814.0,55.2,5.0,2000.0,190.0
6029,Maruti Wagon R VXI,2005.0,98000.0,70000.0,3,1,1,2,18.9,998.0,67.1,5.0,4800.0,146.0
6030,Tata Indica Vista Aqua 1.4 TDI,2009.0,100000.0,190000.0,1,1,1,0,17.0,1405.0,71.0,5.0,2800.0,330.0
6031,Mahindra Verito Vibe 1.5 dCi D4,2013.0,250000.0,180000.0,1,1,1,0,20.8,1461.0,64.1,5.0,1800.0,171.0
6032,Toyota Fortuner 3.0 Diesel,2010.0,750000.0,150000.0,1,1,1,2,11.5,2982.0,171.0,7.0,2400.0,170.0
6033,Chevrolet Optra Magnum 2.0 LS,2007.0,160000.0,130000.0,1,1,1,2,16.52,1991.0,123.7,5.0,4200.0,113.0
6034,Hyundai Verna 1.6 CRDi EX AT,2013.0,509999.0,120000.0,1,1,0,2,22.32,1582.0,126.3,5.0,4000.0,113.75
6035,Tata Indica V2 DL,2009.0,95000.0,80000.0,1,1,1,2,17.88,1396.0,52.8,5.0,1750.0,200.0
6036,Hyundai Verna 1.6 SX CRDi (O),2014.0,525000.0,80000.0,1,1,1,2,22.32,1582.0,126.32,5.0,3500.0,114.0
6037,Datsun RediGO 1.0 T Option,2017.0,278000.0,20000.0,3,1,1,0,22.5,999.0,67.0,5.0,3000.0,215.0
6038,Maruti 800 AC,1997.0,50000.0,60000.0,3,1,1,2,16.1,796.0,37.0,4.0,3400.0,200.0
6039,Volkswagen Polo Diesel Highline 1.2L,2011.0,254999.0,120000.0,1,1,1,4,22.07,1199.0,73.9,5.0,2800.0,330.0
6040,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018.0,950000.0,51000.0,1,1,1,0,25.1,1248.0,88.5,5.0,4500.0,109.0
6041,Toyota Innova 2.5 G4 Diesel 8-seater,2009.0,600000.0,220000.0,1,1,1,0,12.8,2494.0,102.0,8.0,1750.0,200.0
6042,Maruti Alto 800 VXI Optional,2017.0,330000.0,20000.0,3,1,1,0,24.7,796.0,47.3,5.0,4600.0,145.0
6043,Maruti Alto K10 VXI,2017.0,350000.0,40000.0,3,1,1,0,23.95,998.0,67.05,5.0,2750.0,259.9
6044,Volkswagen Polo 1.2 MPI Comfortline,2016.0,560000.0,35000.0,3,1,1,0,16.2,1199.0,74.0,5.0,3000.0,250.0
6045,Maruti Wagon R VXI BS IV,2017.0,440000.0,30000.0,3,1,1,0,20.51,998.0,67.04,5.0,4000.0,74.5
6046,Maruti A-Star Vxi,2011.0,220000.0,90000.0,3,1,1,2,19.0,998.0,66.1,5.0,1750.0,200.0
6047,Maruti Swift Dzire ZDI,2017.0,750000.0,110000.0,1,1,1,2,28.4,1248.0,74.02,5.0,3000.0,300.0
6048,Mahindra XUV500 W6 2WD,2015.0,800000.0,140000.0,1,1,1,0,15.1,2179.0,140.0,7.0,4400.0,108.0
6049,Mahindra Thar DI 4X4 PS,2015.0,750000.0,16000.0,1,1,1,0,18.06,2523.0,63.0,7.0,4500.0,99.0
6050,Maruti Baleno RS 1.0 Petrol,2019.0,780000.0,7200.0,3,1,1,0,21.1,998.0,100.5,5.0,3000.0,140.0
6051,Volkswagen Polo Diesel Comfortline 1.2L,2011.0,320000.0,77000.0,1,1,1,2,22.07,1199.0,73.9,5.0,4250.0,91.0
6052,Mahindra KUV 100 D75 K8 Dual Tone,2017.0,690000.0,40000.0,1,1,1,0,25.32,1198.0,77.0,6.0,3000.0,132.0
6053,Maruti Swift Dzire ZDi,2012.0,375000.0,70000.0,1,1,1,2,19.3,1248.0,73.9,5.0,2500.0,135.0
6054,Ford Figo 1.2P Sports Edition MT,2017.0,620000.0,50000.0,3,1,1,0,18.12,1196.0,86.8,5.0,3000.0,140.0
6055,Hyundai Santro Xing GL Plus LPG,2015.0,300000.0,85000.0,2,1,1,0,13.45,1086.0,62.1,5.0,2800.0,290.0
6056,Maruti Eeco 7 Seater Standard BSIV,2016.0,370000.0,58000.0,3,1,1,2,15.37,1196.0,73.0,7.0,4500.0,170.0
6057,Mahindra Thar 4X4,2013.0,770000.0,85000.0,1,1,1,0,16.55,2498.0,105.0,7.0,2250.0,248.0
6058,Hyundai Xcent 1.2 Kappa S Option,2014.0,500000.0,65000.0,3,1,1,0,19.1,1197.0,81.86,5.0,3000.0,215.0
6059,Mahindra KUV 100 mFALCON D75 K2,2017.0,450000.0,120000.0,1,1,1,0,25.32,1198.0,77.0,6.0,1500.0,180.0
6060,Hyundai Santro Xing GL Plus,2013.0,195000.0,50000.0,3,1,1,2,17.92,1086.0,62.1,5.0,4500.0,99.04
6061,Maruti Wagon R AMT VXI Option,2018.0,472000.0,30000.0,3,1,0,0,20.51,998.0,67.0,5.0,3000.0,62.0
6062,Maruti Alto K10 VXI,2014.0,250000.0,58000.0,3,1,1,2,23.95,998.0,67.05,5.0,2500.0,135.0
6063,Chevrolet Beat Diesel,2011.0,165000.0,70000.0,1,1,1,2,25.44,936.0,57.6,5.0,1750.0,200.0
6064,Tata Zest Quadrajet 1.3 XT,2018.0,525000.0,110000.0,1,1,1,2,20.65,1248.0,88.7,5.0,2700.0,100.0
6065,Maruti Wagon R LXI,2003.0,145000.0,65000.0,3,1,1,4,18.9,998.0,67.1,5.0,1750.0,200.0
6066,Tata Indica Vista Quadrajet 90 VX,2013.0,325000.0,100000.0,1,1,1,0,22.3,1248.0,88.8,5.0,3750.0,110.0
6067,Mahindra Bolero Power Plus ZLX,2017.0,660000.0,60000.0,1,1,1,2,16.5,1493.0,70.0,7.0,4386.0,72.0
6068,Ford Classic 1.4 Duratorq CLXI,2014.0,310000.0,90000.0,1,1,1,2,19.68,1399.0,67.0,5.0,2500.0,350.0
6069,Mahindra Bolero SLX 4WD BSIII,2008.0,250000.0,200000.0,1,1,1,0,13.6,2523.0,63.0,7.0,2750.0,259.8
6070,Ford Classic 1.4 Duratorq CLXI,2014.0,330000.0,100000.0,1,1,1,2,19.68,1399.0,67.0,5.0,4000.0,117.0
6071,Ford Figo Diesel Titanium,2012.0,250000.0,80000.0,1,1,1,2,20.0,1399.0,68.0,5.0,1750.0,200.0
6072,Mahindra NuvoSport N8 AMT,2017.0,650000.0,60000.0,1,1,0,0,17.45,1493.0,100.0,7.0,4200.0,154.9
6073,Maruti Alto K10 VXI,2016.0,305000.0,40000.0,3,1,1,0,23.95,998.0,67.05,5.0,2750.0,219.7
6074,Maruti Ciaz VDi Plus,2015.0,600000.0,50000.0,1,1,1,0,26.21,1248.0,88.5,5.0,4250.0,91.0
6075,Maruti Wagon R LXI Optional,2015.0,280000.0,110000.0,3,1,1,0,20.51,998.0,67.04,5.0,2500.0,187.0
6076,Tata Indigo CR4,2011.0,153000.0,50000.0,1,1,1,2,23.57,1396.0,70.0,5.0,1900.0,200.0
6077,Mahindra TUV 300 mHAWK100 T8,2018.0,700000.0,30000.0,1,1,1,0,18.49,1493.0,100.0,7.0,2600.0,220.0
6078,Renault KWID RXL,2017.0,325000.0,40000.0,3,1,1,0,25.17,799.0,53.3,5.0,2750.0,220.0
6079,Maruti 800 AC,2006.0,155000.0,70000.0,3,1,1,2,16.1,796.0,37.0,4.0,4000.0,112.0
6080,Maruti Alto K10 2010-2014 VXI,2012.0,235000.0,80000.0,3,1,1,4,20.92,998.0,67.1,5.0,1750.0,200.0
6081,Maruti Swift VXI Optional,2016.0,500000.0,15000.0,3,1,1,0,20.4,1197.0,81.8,5.0,2500.0,59.0
6082,Mahindra Bolero DI,2004.0,120000.0,150000.0,1,1,1,2,13.6,2523.0,63.0,7.0,1900.0,200.0
6083,Skoda Rapid 1.5 TDI AT Style Plus,2016.0,675000.0,88000.0,1,0,0,0,21.66,1498.0,103.52,5.0,2000.0,209.0
6084,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,950000.0,80000.0,1,0,1,0,12.99,2494.0,100.6,7.0,3400.0,200.05565999999996
6085,Mahindra XUV500 W5 BSIV,2018.0,1051000.0,59865.0,1,0,1,0,15.1,2179.0,152.87,7.0,2500.0,320.0
6086,Volkswagen Polo 2015-2019 GT 1.5 TDI,2016.0,591000.0,60000.0,1,0,1,0,21.49,1498.0,108.5,5.0,2000.0,190.0
6087,Hyundai i20 Asta 1.4 CRDi,2015.0,585000.0,72000.0,1,0,1,0,22.54,1396.0,88.73,5.0,2000.0,190.0
6088,Honda City i-VTEC CVT ZX,2017.0,1025000.0,68140.0,3,0,0,0,18.0,1497.0,117.6,5.0,4386.0,72.0
6089,Maruti Swift VDI,2014.0,450000.0,53190.0,1,0,1,0,28.4,1248.0,74.0,5.0,2250.0,248.0
6090,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2014.0,484999.0,70100.0,1,0,1,0,22.54,1396.0,88.73,5.0,2000.0,160.0
6091,Honda Jazz 1.5 S i DTEC,2018.0,650000.0,47725.0,1,0,1,0,27.3,1498.0,98.6,5.0,2250.0,190.0
6092,Maruti Swift Dzire VDI,2014.0,434999.0,70195.0,1,0,1,2,28.4,1248.0,74.02,5.0,2400.0,619.0
6093,Ford Figo Diesel EXI,2011.0,195000.0,77395.0,1,0,1,2,20.0,1399.0,68.0,5.0,3000.0,250.0
6094,Mahindra Marazzo M2 8Str BSIV,2019.0,1000000.0,17000.0,1,0,1,0,17.3,1497.0,121.0,8.0,2500.0,380.0
6095,Hyundai Elantra CRDi SX Option AT,2013.0,650000.0,64000.0,1,0,0,0,14.62,1498.0,113.42,5.0,3750.0,110.0
6096,Chevrolet Beat Diesel LS,2014.0,190000.0,74321.0,1,0,1,0,25.44,936.0,56.3,5.0,2500.0,320.0
6097,Maruti Swift Dzire ZDI,2013.0,409999.0,80235.0,1,0,1,2,28.4,1248.0,74.02,5.0,3600.0,215.0
6098,Hyundai Creta 1.6 CRDi AT SX Plus,2016.0,1050000.0,77150.0,1,0,0,0,17.01,1582.0,126.2,5.0,2000.0,190.0
6099,Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2015.0,650000.0,57000.0,1,0,1,0,23.65,1248.0,88.5,5.0,2750.0,259.9
6100,Skoda Rapid 1.5 TDI Ambition Plus,2017.0,750000.0,89000.0,1,0,1,0,21.14,1498.0,103.6,5.0,2500.0,180.4
6101,Skoda Octavia Ambiente 1.9 TDI,2010.0,355000.0,116000.0,1,1,1,0,18.7,1896.0,66.0,5.0,1750.0,240.0
6102,Hyundai Verna 1.6 CRDi S Option,2015.0,600000.0,80000.0,1,1,1,0,23.9,1582.0,126.32,5.0,2000.0,305.0
6103,Maruti Swift VDI,2018.0,685000.0,26000.0,1,1,1,0,28.4,1248.0,74.0,5.0,3400.0,360.0
6104,Maruti Swift LDI,2018.0,509999.0,100000.0,1,1,1,0,28.4,1248.0,74.0,5.0,1750.0,200.0
6105,Maruti Alto Green LXi (CNG),2012.0,150000.0,82300.0,0,1,1,2,26.83,796.0,38.4,5.0,2500.0,250.0
6106,Maruti Swift Dzire Vdi BSIV,2017.0,650000.0,82050.0,1,1,1,0,19.3,1248.0,73.9,5.0,1750.0,200.0
6107,Mahindra XUV500 W8 4WD,2012.0,675000.0,120000.0,1,1,1,2,15.1,2179.0,140.0,7.0,2500.0,85.0
6108,Honda Amaze S Petrol BSIV,2019.0,640000.0,6000.0,3,1,1,0,19.5,1199.0,88.76,5.0,3500.0,69.0
6109,Hyundai i20 1.2 Asta,2017.0,650000.0,30000.0,3,1,1,0,18.6,1197.0,81.83,5.0,2000.0,190.0
6110,Maruti Ertiga VDI,2015.0,650000.0,70000.0,1,1,1,0,20.77,1248.0,88.76,7.0,3500.0,90.0
6111,Maruti Alto Green LXi (CNG),2010.0,155000.0,70000.0,0,1,1,2,26.83,796.0,38.4,5.0,3500.0,90.0
6112,Maruti Swift Ldi BSIII,2008.0,175000.0,120000.0,1,1,1,0,17.8,1248.0,75.0,5.0,3000.0,59.820564999999995
6113,Hyundai Grand i10 CRDi SportZ Edition,2014.0,375000.0,76000.0,1,1,1,4,24.0,1120.0,70.0,5.0,4500.0,99.04
6114,Hyundai Grand i10 CRDi Asta,2014.0,430000.0,80000.0,1,1,1,2,24.0,1120.0,70.0,5.0,4000.0,114.7
6115,Hyundai i20 Active S Petrol,2019.0,620000.0,13000.0,3,1,1,0,17.19,1197.0,81.86,5.0,1750.0,200.0
6116,Ford Classic 1.6 Duratec CLXI,2013.0,250000.0,60000.0,3,1,1,2,14.09,1596.0,99.6,5.0,3500.0,60.0
6117,Maruti Ritz VDi,2011.0,275000.0,165000.0,1,1,1,0,21.1,1248.0,73.9,5.0,3500.0,90.0
6118,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2013.0,454000.0,120000.0,1,1,1,2,13.58,2499.0,72.4,10.0,4850.0,151.0
6119,Mahindra TUV 300 T4,2017.0,600000.0,30000.0,1,1,1,2,18.49,1493.0,100.0,7.0,4000.0,104.0
6120,Volkswagen Vento Diesel Comfortline,2011.0,400000.0,100000.0,1,1,1,2,20.54,1598.0,103.6,5.0,3000.0,96.1
6121,Maruti Vitara Brezza VDi,2016.0,750000.0,70000.0,1,1,1,0,24.3,1248.0,88.5,5.0,2700.0,320.0
6122,Maruti Swift VXI Optional,2016.0,500000.0,40000.0,3,1,1,0,20.4,1197.0,81.8,5.0,2500.0,59.0
6123,Honda Mobilio RS Option i DTEC,2015.0,1000000.0,46000.0,1,1,1,0,24.5,1498.0,98.6,7.0,4000.0,74.5
6124,Maruti Baleno Alpha 1.3,2017.0,740000.0,24400.0,1,1,1,0,27.39,1248.0,74.0,5.0,1750.0,200.0
6125,Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2018.0,1290000.0,29899.0,1,0,0,0,22.15,1498.0,108.6,5.0,2750.0,219.66895999999997
6126,Hyundai Grand i10 Nios Sportz,2020.0,775000.0,2000.0,3,0,1,0,20.7,1197.0,81.86,5.0,4200.0,113.0
6127,Renault Lodgy 85PS RxL,2017.0,695000.0,34000.0,1,0,1,0,21.04,1461.0,83.8,8.0,2800.0,343.0
6128,Hyundai Elite i20 Asta Option CVT BSIV,2018.0,730000.0,31000.0,3,0,0,0,17.4,1197.0,81.86,5.0,2500.0,59.0
6129,Chevrolet Trailblazer LTZ 4X2 AT,2016.0,1295000.0,46000.0,1,0,0,2,11.45,2776.0,197.2,7.0,4250.0,120.0
6130,Isuzu MU 7 AT Premium,2016.0,1160000.0,121000.0,1,0,0,0,12.08,2999.0,161.0,7.0,4000.0,114.7
6131,Mercedes-Benz GLC 220d 4MATIC,2017.0,3300000.0,60000.0,1,0,0,0,0.0,1950.0,194.0,5.0,3500.0,94.14
6132,Maruti Celerio ZXI Optional AMT BSIV,2016.0,434999.0,10000.0,3,0,0,0,23.1,998.0,67.04,5.0,3500.0,96.0
6133,Mercedes-Benz GL-Class 220d 4MATIC Sport,2018.0,4600000.0,6000.0,1,0,0,0,17.9,2143.0,170.0,5.0,4000.0,74.5
6134,Hyundai Creta 1.6 CRDi SX,2015.0,850000.0,59235.0,1,0,1,0,19.67,1582.0,126.2,5.0,4000.0,115.0
6135,BMW X4 M Sport X xDrive20d,2019.0,5800000.0,21000.0,1,0,0,0,16.78,1995.0,190.0,5.0,2000.0,160.0
6136,Honda Amaze S i-Dtech,2014.0,520000.0,48000.0,1,1,1,0,25.8,1498.0,98.6,5.0,4000.0,140.0
6137,Mahindra Xylo D4,2018.0,650000.0,114000.0,1,1,1,0,14.95,2489.0,93.7,7.0,3800.0,153.0
6138,Maruti Swift Dzire LDi,2011.0,430000.0,120000.0,1,1,1,2,19.3,1248.0,73.9,5.0,2750.0,259.8
6139,Hyundai i20 Magna Optional 1.4 CRDi,2013.0,360000.0,144000.0,1,1,1,0,21.9,1396.0,88.8,5.0,2800.0,330.0
6140,Hyundai i20 Magna Optional 1.4 CRDi,2013.0,350000.0,144000.0,1,1,1,0,21.9,1396.0,88.8,5.0,1750.0,197.0
6141,Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,791000.0,190000.0,1,1,1,0,24.3,1248.0,88.5,5.0,4000.0,113.75
6142,Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,950000.0,190000.0,1,1,1,2,12.99,2494.0,100.6,7.0,2000.0,190.0
6143,Maruti Swift VDI,2019.0,690000.0,20000.0,1,1,1,0,28.4,1248.0,74.0,5.0,1750.0,200.0
6144,Hyundai Verna CRDi 1.6 EX,2017.0,860000.0,40000.0,1,1,1,2,22.0,1582.0,126.2,5.0,2000.0,160.0
6145,Maruti Swift Dzire Vdi BSIV,2012.0,371000.0,100000.0,1,1,1,0,19.3,1248.0,73.9,5.0,3500.0,122.583125
6146,Volkswagen Vento Diesel Highline,2011.0,240000.0,110000.0,1,1,1,0,20.54,1598.0,103.6,5.0,2500.0,135.0
6147,Maruti Swift VDI BSIV,2014.0,495000.0,77215.0,1,1,1,2,25.2,1248.0,74.0,5.0,4200.0,113.0
6148,Honda Jazz 1.2 S i VTEC,2015.0,671000.0,48228.0,3,0,1,0,18.7,1199.0,88.7,5.0,2400.0,170.0
6149,Maruti Swift VDI Optional,2017.0,693000.0,58559.0,1,0,1,0,25.2,1248.0,74.0,5.0,4200.0,113.0
6150,Honda City i DTec SV,2016.0,802999.0,50856.0,1,0,1,0,26.0,1498.0,98.6,5.0,1750.0,200.0
6151,Honda City i VTEC VX,2017.0,890000.0,18300.0,3,1,1,0,17.8,1497.0,117.3,5.0,3500.0,114.0
6152,Maruti Swift LDI,2015.0,495000.0,59292.0,1,0,1,0,28.4,1248.0,74.0,5.0,3000.0,215.0
6153,Maruti Celerio ZXI Optional AMT BSIV,2018.0,545000.0,10000.0,3,0,0,0,23.1,998.0,67.04,5.0,2500.0,620.0
6154,Maruti Baleno Zeta Automatic,2018.0,775000.0,21147.0,3,0,0,0,21.4,1197.0,83.1,5.0,4000.0,114.7
6155,Honda City i-DTEC ZX,2017.0,925000.0,69000.0,1,0,1,0,25.6,1498.0,97.9,5.0,4200.0,113.0
6156,Maruti Swift AMT VDI,2018.0,790000.0,16000.0,1,0,0,0,28.4,1248.0,74.0,5.0,4200.0,113.0
6157,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2017.0,1789999.0,36000.0,1,0,1,0,13.68,2393.0,147.8,8.0,2000.0,190.0
6158,Maruti Baleno Delta,2017.0,620000.0,37000.0,3,0,1,0,21.01,1197.0,81.8,5.0,2000.0,190.0
6159,Maruti Celerio VDi,2016.0,375000.0,61173.0,1,0,1,0,27.62,793.0,47.0,5.0,2000.0,190.0
6160,Audi A4 35 TDI Premium Plus,2016.0,2450000.0,30000.0,1,0,0,0,18.25,1968.0,187.74,5.0,2800.0,280.0
6161,Mahindra XUV500 W8 2WD,2014.0,850000.0,75000.0,1,0,1,0,15.1,2179.0,140.0,7.0,2800.0,330.0
6162,Maruti Baleno Alpha CVT,2017.0,750000.0,51000.0,3,0,0,0,19.56,1197.0,81.8,5.0,1750.0,200.0
6163,Maruti Baleno Alpha,2018.0,775000.0,17000.0,3,0,1,0,21.01,1197.0,81.8,5.0,2000.0,190.0
6164,Maruti Swift Vdi BSIII,2008.0,260000.0,100000.0,1,1,1,2,17.8,1248.0,75.0,5.0,2750.0,259.8
6165,Audi A6 2.0 TDI Premium Plus,2013.0,2000000.0,35000.0,1,1,0,2,17.68,1968.0,174.33,5.0,2000.0,180.0
6166,Mahindra XUV500 AT W10 AWD,2016.0,1300000.0,91567.0,1,1,0,4,16.0,2179.0,140.0,7.0,3500.0,90.0
6167,Maruti Celerio VXI,2017.0,380000.0,50000.0,3,1,1,0,23.1,998.0,67.04,5.0,2000.0,190.0
6168,Hyundai Grand i10 1.2 Kappa Sportz Option,2017.0,480000.0,60000.0,3,1,1,0,18.9,1197.0,81.86,5.0,2400.0,170.0
6169,Maruti Alto 800 LXI,2016.0,240000.0,35000.0,3,1,1,2,22.74,796.0,47.3,5.0,2500.0,59.0
6170,Hyundai Verna 1.4 VTVT,2014.0,500000.0,33400.0,3,1,1,0,17.43,1396.0,105.5,5.0,4000.0,51.0
6171,Maruti Swift LXI Optional-O,2015.0,420000.0,36000.0,3,1,1,0,20.4,1197.0,83.11,5.0,4250.0,91.0
6172,Ford Figo Diesel ZXI,2011.0,130000.0,180000.0,1,1,1,2,20.0,1399.0,68.0,5.0,2200.0,260.0
6173,Maruti Alto K10 2010-2014 VXI,2012.0,110000.0,80000.0,3,1,1,0,20.92,998.0,67.1,5.0,2000.0,160.0
6174,Maruti Alto LX BSIII,2007.0,120000.0,120000.0,3,1,1,2,19.7,796.0,46.3,5.0,2000.0,190.0
6175,Maruti Swift Dzire AMT ZDI,2017.0,700000.0,80000.0,1,1,0,0,28.4,1248.0,74.02,5.0,4000.0,170.0
6176,Maruti Swift Dzire LDI,2018.0,550000.0,120000.0,1,1,1,0,28.4,1248.0,74.02,5.0,3750.0,110.0
6177,Tata Indigo CS LX (TDI) BS-III,2014.0,190000.0,110000.0,1,1,1,2,19.09,1405.0,69.01,5.0,2000.0,190.0
6178,Toyota Etios Liva 1.4 VD,2018.0,665000.0,70000.0,1,1,1,0,23.59,1364.0,67.04,5.0,3000.0,48.0
6179,Mahindra Xylo D4,2014.0,445000.0,120000.0,1,1,1,2,14.95,2489.0,93.7,7.0,3100.0,104.0
6180,Hyundai i20 Magna 1.4 CRDi (Diesel),2012.0,340000.0,92686.0,1,0,1,2,21.9,1396.0,88.76,5.0,2750.0,259.9
6181,Tata Manza Club Class Quadrajet90 LX,2012.0,270000.0,80000.0,1,1,1,0,21.02,1248.0,88.76,5.0,3250.0,205.0
6182,Mahindra XUV500 AT W8 FWD,2015.0,1044999.0,70000.0,1,1,0,0,16.0,2179.0,140.0,7.0,3400.0,200.0
6183,Maruti Swift Ldi BSIV,2009.0,279000.0,117000.0,1,1,1,0,17.8,1248.0,75.0,5.0,2000.0,380.0
6184,Hyundai Verna 1.6 SX VTVT AT,2012.0,475000.0,83000.0,3,1,0,0,15.74,1591.0,121.3,5.0,4000.0,114.0
6185,Chevrolet Cruze LTZ AT,2016.0,750000.0,67600.0,1,1,0,0,14.81,1998.0,163.7,5.0,3000.0,101.0
6186,Mitsubishi Pajero Sport Anniversary Edition,2015.0,1250000.0,160000.0,1,1,1,2,13.5,2477.0,178.0,7.0,2000.0,190.0
6187,Hyundai EON Era Plus,2014.0,250000.0,80000.0,3,1,1,2,21.1,814.0,55.2,5.0,3000.0,140.0
6188,Honda Amaze VX i-DTEC,2013.0,445000.0,100000.0,1,1,1,0,25.8,1498.0,98.6,5.0,4000.0,130.0
6189,Hyundai i20 1.4 CRDi Era,2010.0,350000.0,90000.0,1,1,1,2,23.0,1396.0,90.0,5.0,2500.0,250.0
6190,Skoda Rapid Ultima 1.6 TDI Elegance,2012.0,295000.0,140000.0,1,1,1,0,20.5,1598.0,103.5,5.0,4000.0,102.0
6191,Maruti Swift Dzire VXI 1.2,2018.0,600000.0,25000.0,3,1,1,0,21.21,1197.0,81.8,5.0,4200.0,90.3
6192,Toyota Innova Crysta 2.4 GX MT 8S BSIV,2018.0,1650000.0,20000.0,1,1,1,0,13.68,2393.0,147.8,8.0,4386.0,72.0
6193,Maruti 800 AC,2012.0,100000.0,30000.0,3,1,1,0,16.1,796.0,37.0,4.0,4500.0,113.0
6194,Ford Aspire Trend Plus,2018.0,690000.0,13000.0,3,1,1,0,20.4,1194.0,94.93,5.0,2500.0,135.4
6195,Hyundai i20 1.2 Asta,2018.0,710000.0,42000.0,3,1,1,0,18.6,1197.0,81.83,5.0,2750.0,260.0
6196,Hyundai EON 1.0 Kappa Magna Plus Optional,2018.0,350000.0,10000.0,3,1,1,2,20.3,998.0,68.05,5.0,2750.0,260.0
6197,Maruti Alto K10 2010-2014 VXI,2012.0,220000.0,13000.0,3,1,1,0,20.92,998.0,67.1,5.0,2250.0,190.0
6198,Renault Triber RXZ BSIV,2019.0,700000.0,6500.0,3,1,1,0,20.0,999.0,72.0,7.0,2500.0,135.4
6199,Hyundai EON Magna Plus,2013.0,198000.0,49500.0,3,1,1,2,21.1,814.0,55.2,5.0,2200.0,195.0
6200,Hyundai i20 1.4 CRDi Sportz,2011.0,350000.0,50000.0,1,1,1,0,23.0,1396.0,90.0,5.0,3500.0,69.0
6201,Tata Indigo CR4,2011.0,210000.0,175000.0,1,1,1,2,23.57,1396.0,70.0,5.0,1750.0,172.5
6202,Tata Indigo eCS LX BSIV,2011.0,210000.0,175000.0,1,1,1,2,23.03,1396.0,69.0,5.0,3500.0,114.0
6203,Maruti Ritz ZDi,2014.0,375000.0,110000.0,1,1,1,4,23.2,1248.0,73.94,5.0,3500.0,69.0
6204,Maruti Swift Dzire VXi,2012.0,380000.0,112048.0,3,1,1,2,17.5,1298.0,85.8,5.0,3500.0,69.0
6205,Honda City 1.5 S MT,2010.0,360000.0,98000.0,3,1,1,4,17.0,1497.0,118.0,5.0,2750.0,260.0
6206,Mahindra XUV500 W6 2WD,2015.0,944999.0,41000.0,1,1,1,0,15.1,2179.0,140.0,7.0,2500.0,59.0
6207,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2016.0,620000.0,120000.0,1,1,1,0,13.58,2499.0,72.4,10.0,2200.0,195.0
